brand, name, size, Orig, Current, Save, Url,
"Puma","King Mixed SG Boots - Black/White/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 11, 12, 13","129.99","59.99","70.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-King-Mixed-SG-Soft-Ground-Soccer-Cleats-BlackWhiteRibbon-Red-57317.aspx",
"Puma","Spirit FG Football Boots - Black/White/Red","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 11, 12, 13","85.0","40.0","45.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Spirit-FG-Firm-Ground-Soccer-Cleats-BlackWhiteRibbon-Red-57320.aspx",
"Puma","Spirit Mixed SG Boots - Black/White/Red","SIZES  6, 6, 7, 8, 9, 10, 11, 12","84.99","39.99","45.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Spirit-Mixed-SG-Soft-Ground-Soccer-Cleats-BlackWhiteRibbon-Red-57319.aspx",
"Puma","Momentta FG Boots - Black/White/Red","SIZES  6, 7, 8, 10","55.0","27.0","28.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Momentta-FG-Firm-Ground-Soccer-Cleats-BlackWhiteRibbon-Red-57322.aspx",
"Puma","Momentta SG Boots - Black/White/Red","SIZES  6, 7, 8","55.0","27.0","28.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Momentta-SG-Soft-Ground-Soccer-Cleats-BlackWhiteRibbon-Red-57321.aspx",
"Puma","King SL FG Football Boots - Yellow/Black/White","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13","155.0","65.0","90.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-King-SL-FG-Firm-Ground-Soccer-Cleats-Blazing-YellowBlackWhite-57307.aspx",
"Puma","King FG Football Boots - Yellow/Black/White","SIZES  6, 6, 7, 8, 8, 9, 10, 11, 13","124.99","55.0","69.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-King-FG-Firm-Ground-Soccer-Cleats-Blazing-YellowBlackWhite-57309.aspx",
"Puma","King Mixed SG Boots - Yellow/Black/White","SIZES  6, 6, 7, 7, 8, 8, 9","130.0","55.0","75.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-King-Mixed-SG-Soft-Ground-Soccer-Cleats-Blazing-YellowBlackWhite-57308.aspx",
"Puma","Spirit FG Football Boots - Yellow/Black/White","SIZES  6, 6, 7, 8, 8, 9, 10, 10","84.99","39.99","45.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Spirit-FG-Firm-Ground-Soccer-Cleats-Blazing-YellowBlackWhite-57311.aspx",
"Puma","Spirit Mixed SG Boots - Yellow/Black/White","SIZES  6, 6, 7, 7","85.0","35.0","50.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Spirit-Mixed-SG-Soft-Ground-Soccer-Cleats-Blazing-YellowBlackWhite-57310.aspx",
"Lotto","Zhero Gravity II 200 FG - Black/Metal Neon","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10, 11, 12","100.0","30.0","70.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Zhero-Gravity-II-200-FG-Firm-Ground-Soccer-Cleats-BlackMetal-Neon-56473.aspx",
"adidas","Predator LZ TRX FG Womens Boots - Red/White/Purple","SIZES  6, 7, 7, 8, 8, 9","159.99","70.0","89.99","http://www.prodirectsoccer.com/Products/adidas-Womens-Football-Boots-adidas-Predator-LZ-TRX-FG-Firm-Ground-Womens-Soccer-Cleats-Red-ZestRunning-WhiteCollegiate-Purple-54935.aspx",
"adidas","adipure 11Pro TRX FG Boots - Black/White/Yellow","SIZES  6, 6, 7, 7, 8, 8, 13","125.0","60.0","65.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-TRX-FG-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteVivid-Yellow-53752.aspx",
"adidas","adipure 11Pro XTRX SG - Black/White/Yellow","SIZES  6, 6, 7, 7, 8, 11","125.0","60.0","65.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adipure-11Pro-XTRX-SG-Soft-Ground-Soccer-Cleats-BlackRunning-WhiteVivid-Yellow-53751.aspx",
"adidas","adipure 11Pro TRX FG Boots - White/Vivid/Black","SIZES  6, 6, 7, 7, 11","125.0","60.0","65.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-TRX-FG-Firm-Ground-Soccer-Cleats-Running-WhiteVivid-RedBlack-53782.aspx",
"adidas","adipure 11Pro XTRX SG Boots - White/Red/Black","SIZES  6, 6, 7, 7, 8, 8","125.0","60.0","65.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-XTRX-SG-Soft-Ground-Soccer-Cleats-Running-WhiteVivid-RedBlack-53780.aspx",
"Puma","evoSPEED 1 K SG Boots - Green/Blue/Yellow","SIZES  6, 6, 7, 7, 8, 8, 11, 13","149.99","44.99","105.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-evoSPEED-1-K-SG-Soft-Ground-Soccer-Cleats-Jasmin-GreenMonaco-BlueFluorescent-Yellow-54115.aspx",
"Puma","evoSPEED 1 SG Boots - Green/Blue/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 10, 11, 12, 13","139.99","40.0","99.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-evoSPEED-1-SG-Soft-Ground-Soccer-Cleats-Jasmin-GreenMonaco-BlueFluorescent-Yellow-54117.aspx",
"adidas","adizero F50 TRX FG Leather Boots - Black/White/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 13","160.0","70.0","90.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adizero-F50-TRX-FG-LEA-Firm-Ground-Soccer-Cleats-BlackRunning-WhiteGreen-Zest-53684.aspx",
"adidas","adizero F50 TRX FG Synthetic - Yellow/Black/Green","SIZES  3, 4, 4, 5, 5, 6, 6, 7, 7, 10, 11, 11, 12, 12, 13","160.0","69.99","90.01","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adizero-F50-TRX-FG-SYN-Firm-Ground-Soccer-Cleats-Vivid-YellowBlackGreenZest-53708.aspx",
"adidas","adizero F50 TRX FG Leather- Yellow/Black/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 12, 13","160.0","60.0","100.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adizero-F50-TRX-FG-LEA-Firm-Ground-Soccer-Cleats-Vivid-YellowBlackGreenZest-53707.aspx",
"adidas","F30 TRX FG Football Boots - Yellow/Black/Green","SIZES  7, 8, 9, 9, 10","90.99","30.0","60.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F30-TRX-FG-Firm-Ground-Soccer-Cleats-Vivid-YellowBlackGreenZest-53710.aspx",
"Puma","PowerCat 1.12 SL FG Boots - Black/Green/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 10, 11, 11, 13","164.99","64.99","100.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-PowerCat-1-SL-FG-Firm-Ground-Soccer-Cleats-BlackJasmin-GreenMonaco-Blue-54126.aspx",
"Puma","PowerCat 1.12 FG Boots - Black/Green/Blue","SIZES  6, 6, 7, 7, 8, 8, 12, 13","129.99","50.0","79.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-PowerCat-1-FG-Firm-Ground-Soccer-Cleats-BlackJasmin-GreenMonaco-Blue-54128.aspx",
"Puma","PowerCat 1.12 SG Boots - Black/Green/Blue","SIZES  6, 6, 7, 7, 8, 13","134.99","40.0","94.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-PowerCat-1-SG-Soft-Ground-Soccer-Cleats-BlackJasmin-GreenMonaco-Blue-54127.aspx",
"adidas","Predator LZ TRX FG Boots - White/Yellow/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12","160.0","60.0","100.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-Running-WhiteVivid-YellowPrime-Blue-53631.aspx",
"Pantofola","D'Oro Antares Canguro FG Boots - Black/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-FG-Firm-Ground-Soccer-Cleats-BlackYellow-48859.aspx",
"Pantofola","D'Oro Antares Canguro SG Boots - Black/Yellow","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-SG-Soft-Ground-Soccer-Cleats-BlackYellow-48857.aspx",
"Pantofola","D'Oro Antares Canguro SG Boots - Black/White","SIZES  8","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-SG-Soft-Ground-Soccer-Cleats-BlackWhite-48837.aspx",
"Pantofola","D'Oro Antares Canguro FG Boots - Black/Gold","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-FG-Firm-Ground-Soccer-Cleats-BlackGold-48834.aspx",
"Pantofola","D'Oro Antares Canguro Combi Boots - Black/Gold","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-Combi-Soccer-Cleats-BlackGold-48833.aspx",
"Pantofola","D'Oro Antares Canguro SG Boots - Black/Gold","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Antares-Canguro-SG-Soft-Ground-Soccer-Cleats-BlackGold-48832.aspx",
"Penalty","S11 R2 SG Football Boots - Black/Blue/Silver","SIZES  7, 8, 9, 9, 10","60.0","30.0","30.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Pnealty-S11-R2-SG-Soft-Ground-Soccer-Cleats-BlackBlueSilver-52187.aspx",
"Pantofola","D'Oro Lazzarini Combi Boots - Blue","SIZES  6, 6, 7, 7, 8, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Lazzarini-Combi-Soccer-Cleats-Metallic-Blue-48798.aspx",
"Pantofola","D'Oro Lazzarini SG Boots - Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Lazzarini-Stud-Soccer-Cleats-Metallic-Blue-48796.aspx",
"Pantofola","D'Oro Lazzarini Combi Boots - Grey","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Lazzarini-Combi-Soccer-Cleats-Metallic-Grey-48795.aspx",
"Pantofola","D'Oro Lazzarini PU Boots - Grey","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Lazzarini-PU-Soccer-Cleats-Metallic-Grey-48794.aspx",
"Pantofola","D'Oro Lazzarini SG Boots - Grey","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Lazzarini-SG-Soft-Ground-Soccer-Cleats-Metallic-Grey-48793.aspx",
"Pantofola","D'Oro Antares Canguro FG Boots - White/Silver","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-FG-Firm-Ground-Soccer-Cleats-WhiteSilver-48849.aspx",
"Pantofola","D'Oro Antares Canguro Combi Boots - White/Silver","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-Combi-Soft-Ground-Soccer-Cleats-WhiteSilver-48848.aspx",
"Pantofola","D'Oro Antares Canguro SG Boots - White/Silver","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-SG-Soft-Ground-Soccer-Cleats-WhiteSilver-48847.aspx",
"Pantofola","D'Oro Antares Canguro FG Boots - White/Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-FG-Firm-Ground-Soccer-Cleats-WhiteBlack-48844.aspx",
"Pantofola","D'Oro Antares Canguro Combi Boots - White/Black","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-Combi-Soccer-Cleats-WhiteBlack-48843.aspx",
"Pantofola","D'Oro Antares Canguro SG Boots - White/Black","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-SG-Soft-Ground-Soccer-Cleats-WhiteBlack-48842.aspx",
"Pantofola","D'Oro Antares Canguro Combi Boots - Black/Yellow","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Antares-Canguro-Combi-Soccer-Cleats-BlackYellow-48858.aspx",
"adidas","Predator LZ TRX FG - Blk/Lime/Metallic","SIZES  6, 6, 7, 7","160.0","55.0","105.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-LZ-TRX-FG-Firm-Ground-Soccer-Cleats-BlackLab-LimeMetallic-46507.aspx",
"adidas","Predator LZ XTRX SG Boots - Blk/Lime/Metallic","SIZES  6, 6, 7, 7, 8, 8","164.99","55.0","109.99","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-Predator-LZ-XTRX-SG-Soft-Ground-Soccer-Cleats-BlackLab-LimeMetallic-46506.aspx",
"adidas","F50 adizero XTRX SG - Silver/Red","SIZES  6, 6, 7, 7, 8, 12, 13","160.0","65.0","95.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-F50-adizero-XTRX-SG-Soft-Ground-Soccer-Cleats-SilverInfrared-74005.aspx",
"Penalty","S11 R2 FG Football Boots - Black/Blue/Silver","SIZES  7, 8, 9, 9, 10, 11","59.99","30.0","29.99","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Pnealty-S11-R2-FG-Firm-Ground-Soccer-Cleats-BlackBlueSilver-52185.aspx",
"Penalty","Brazil 70 R1 SG Football Boots - Black/White","SIZES  7, 8, 9, 9, 10","50.0","25.0","25.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Brazil-70-R1-SG-Soft-Ground-Soccer-Cleats-BlackWhite-52203.aspx",
"Puma","Evospeed 1 SG Boots - Orange/Charcoal/Green","SIZES  6, 6, 7, 7","139.99","40.0","99.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Evospeed-1-SG-Soft-Ground-Soccer-Cleats-Flame-OrangeTeam-CharcoalClassic-Green-47465.aspx",
"Puma","Evospeed 1 K SG Boots - Orange/Charcoal/Green","SIZES  6, 6, 7, 7","149.99","40.0","109.99","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-Evospeed-1-K-SG-Soft-Ground-Soccer-Cleats-Flame-OrangeTeam-CharcoalClassic-Green-47459.aspx",
"Puma","PowerCat 2.12 Graphic FG - Blue/Navy/Orange/Yell","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13","85.0","30.0","55.0","http://www.prodirectsoccer.com/Products/Puma-Football-Boots-Puma-PowerCat-212-Graphic-FG-Firm-Ground-Soccer-Cleats-Fluorescent-BlueNew-NavyOrangeComYellow-47589.aspx",
"Pantofola","D'Oro Cometa Vitello HG Boots - Blk/Wht/Gold","SIZES  6, 6, 8, 8, 9, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-HG-Hard-Ground-Soccer-Cleats-BlackWhiteGold-48805.aspx",
"Pantofola","D'Oro Cometa Vitello FG Boots - Blk/Wht/Gold","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Cometa-Vitello-FG-Firm-Ground-Soccer-Cleats-BlackWhiteGold-48804.aspx",
"Pantofola","D'Oro Cometa Vitello Combi Boots - Blk/Wht/Gold","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Combi-Soccer-Cleats-BlackWhiteGold-48803.aspx",
"Pantofola","D'Oro Cometa Vitello SG Boots - Blk/Wht/Gold","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Cometa-Vitello-SG-Soft-Ground-Soccer-Cleats-BlackWhiteGold-48802.aspx",
"Asics","Lethal Testimonial ST SG Boots - Blk/Wht/Blood","SIZES  6, 6, 7, 7, 9","0.0","129.99","-129.99","http://www.prodirectsoccer.com/Products/Asics-Football-Boots-Asics-Lethal-Testimonial-ST-SG-Soft-Ground-Soccer-Cleats-BlackWhiteBlood-48003.aspx",
"Pantofola","D'Oro Cometa Vitello FG Boots - Black/Green","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-FG-Firm-Ground-Soccer-Cleats-BlackGreen-48809.aspx",
"Pantofola","D'Oro Cometa Vitello Combi Boots - Black/Green","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Combi-Soccer-Cleats-BlackGreen-48808.aspx",
"Pantofola","D'Oro Cometa Vitello Turf Boots - Black/Green","SIZES  6, 7, 8, 8, 9, 10, 10, 11, 12","0.0","79.99","-79.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Astro-Turf-Soccer-Cleats-BlackGreen-48811.aspx",
"Pantofola","D'Oro Cometa Vitello FG Boots - White/Blue","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-FG-Firm-Ground-Soccer-Cleats-WhiteBlue-48824.aspx",
"Pantofola","D'Oro Cometa Vitello Combi Boots - White/Blue","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Combi-Soccer-Cleats-WhiteBlue-48823.aspx",
"Pantofola","D'Oro Cometa Vitello Turf Boots - White/Blue","SIZES  6, 8, 8, 10, 10, 11","0.0","79.99","-79.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Astro-Turf-Soccer-Cleats-WhiteBlue-48826.aspx",
"adidas","adipure 11Pro TRX FG Boots - White/Blue/Black","SIZES  6, 6, 7, 7","125.0","55.0","70.0","http://www.prodirectsoccer.com/Products/adidas-Football-Boots-adidas-adipure-11Pro-TRX-FG-Firm-Ground-Soccer-Cleats-Running-WhiteBright-BlueBlack-46627.aspx",
"Pantofola","D'Oro Lazzarini Combi Boots - Black/White","SIZES  7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Lazzarini-Combi-Soccer-Cleats-BlackWhite-48792.aspx",
"Pantofola","D'Oro Lazzarini PU Boots - Black/White","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Lazzarini-PU-Soccer-Cleats-BlackWhite-48791.aspx",
"Pantofola","D'Oro Lazzarini SG Boots - Black/White","SIZES  6, 6, 7, 7, 8","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Lazzarini-Stud-Soccer-Cleats-BlackWhite-48790.aspx",
"Pantofola","D'Oro Cometa Vitello FG Boots - Black/Orange","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-FG-Firm-Ground-Soccer-Cleats-BlackOrange-48814.aspx",
"Pantofola","D'Oro Cometa Vitello Combi Boots - Black/Orange","SIZES  6, 6, 7, 8, 8, 9, 9, 10, 11","0.0","99.99","-99.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Cometa-Vitello-Combi-Soccer-Cleats-BlackOrange-48813.aspx",
"Lotto","Stadio Fuoriclasse III FG Boots - Black/Green","SIZES  5, 6, 6, 7, 7, 8, 9, 9, 10, 10, 11, 12","0.0","80.0","-80.0","http://www.prodirectsoccer.com/Products/Lotto-Football-Boots-Lotto-Stadio-Fuoriclasse-III-FG-Firm-Ground-Soccer-Cleats-BlackMetallic-Green-48690.aspx",
"Pantofola","D'Oro Squadra Club Vitello Combi Boots - Black","SIZES  6, 7, 7, 8, 8, 9, 9, 10, 10, 12","0.0","59.99","-59.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Squadra-Vitello-Combi-Boots-Soccer-Cleats-Black-48781.aspx",
"Pantofola","D'Oro Squadra Club PU Boots - Black","SIZES  5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","59.99","-59.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-D%27Oro-Squadra-Club-PU-Boots-Soccer-Cleats-Black-48780.aspx",
"Pantofola","D'Oro Squadra Stud Boots - Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","59.99","-59.99","http://www.prodirectsoccer.com/Products/Pantofola-D%27Oro-Football-Boots-Pantofola-D%27Oro-Squadra-Stud-Boots-Soccer-Cleats-Black-48779.aspx",
"Penalty","Brazil Ultra MD Football Boots - Black/White","SIZES  7, 8, 9, 9, 10","110.0","55.0","55.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Brazil-Ultra-MD-Firm-Ground-Soccer-Cleats-BlackWhite-52195.aspx",
"Penalty","S11 Pro MD Football Boots - Black/Blue/Silver","SIZES  7, 8, 9, 9, 10","110.0","49.99","60.01","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-S11-Pro-MD-Firm-Ground-Scoccer-Cleats-BlackBlueSilver-52179.aspx",
"Penalty","Brazil 70 Pro MD Football Boots - Black/White","SIZES  6, 7, 8, 9, 9, 10","80.0","40.0","40.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Brazil-70-Pro-MD-Firm-Ground-Soccer-Cleats-BlackWhite-52197.aspx",
"Penalty","S11 R2 Turf Football Boots - Black/Blue/Silver","SIZES  6, 7, 8, 9, 9, 10, 11","59.99","30.0","29.99","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-S11-R2Turf-Astro-Turf-Soccer-Cleats-BlackBlueSilver-52189.aspx",
"Penalty","S11 R2 MD Football Boots - Black/Blue/Silver","SIZES  6, 7, 8, 9, 9, 10, 11","59.99","30.0","29.99","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-S11-R2-MD-Firm-Ground-Scoccer-Cleats-BlackBlueSilver-52183.aspx",
"Penalty","Brazil 70 R1 MD Football Boots - Black/White","SIZES  6, 7, 8, 9, 9, 10, 11","50.0","25.0","25.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Brazil-70-R1-MD-Firm-Ground-Soccer-Cleats-BlackWhite-52200.aspx",
"Umbro","Speciali 3 Pro SG Boots - Black/White/Chrome","SIZES  6, 6, 7, 8","81.99","25.0","56.99","http://www.prodirectsoccer.com/Products/Umbro-Football-Boots-Umbro-Speciali-3-Pro-SG-Soft-Ground-Soccer-Cleats-BlackWhiteChrome-47707.aspx",
"Penalty","Futsal Max Vento - Blue/Black","SIZES  7, 8, 9, 9, 10, 11","45.0","25.0","20.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Futsal-Max-Vento-Soccer-Cleats-BlueBlack-52213.aspx",
"Penalty","Brazil 70 R1 MD Football Boots - Blue/White","SIZES  7, 8, 9, 9, 10, 11","50.0","25.0","25.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Brazil-70-R1-MD-Firm-Ground-Soccer-Cleats-BlueWhite-52201.aspx",
"Penalty","Futsal Max Huracane Pro - Purple/Black","SIZES  8, 9, 9, 10, 11","55.0","30.0","25.0","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Futsal-Max-Huracane-Pro-Soccer-Cleats-PurpleBlack-52210.aspx",
"Penalty","Futsal Max Vento - Purple/Black","SIZES  7, 8, 9, 9, 10, 11","44.99","25.0","19.99","http://www.prodirectsoccer.com/Products/Penalty-Football-Boots-Penalty-Futsal-Max-Vento-Soccer-Cleats-PurpleBlack-52214.aspx",
"Pantofola","D'Oro Lazzarini Combi Boots - White/Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Lazzarini-Combi-Soccer-Cleats-WhiteBlack-48789.aspx",
"Pantofola","D'Oro Lazzarini PU Boots - White/Black","SIZES  6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12","0.0","119.99","-119.99","http://www.prodirectsoccer.com/Products/Pantofola-DOro-Football-Boots-Pantofola-DOro-Lazzarini-PU-Soccer-Cleats-WhiteBlack-48788.aspx",
